artist_name;track_name;release_date;genre;sadness;danceability;acousticness;topic;energy;track_id
seether;save today;2014;rock;0.333923507381307;0.4530488465287555;0.0522078837428551;world/life;0.7867801276676507;t4102
francesca battistelli;giants fall;2014;rock;0.1770636827818939;0.5841005090436479;0.008342377853793;violence;0.7157068368902011;t4103
vance joy;wasted time;2014;rock;0.1793206092143532;0.58518358063468;0.4096379614838971;world/life;0.6035912232694354;t4104
mercyme;greater;2014;rock;0.1804477465107785;0.6100942272284199;0.0194769271856698;world/life;0.934932902809377;t4105
thousand foot krutch;untraveled road;2014;rock;0.0783554860543712;0.5754359363153905;0.0003162653777764;violence;0.8488441280648604;t4106
crowder;come as you are;2014;rock;0.3825745340111254;0.4259720567529514;0.6214855637405259;sadness;0.3603403830029525;t4107
the walters;i love you so;2014;rock;0.0035087719999912;0.559189862449908;0.6526100929820212;world/life;0.6696593527245295;t4108
seether;nobody praying for me;2014;rock;0.1875227000275731;0.5191162135817179;0.0032720916386462;violence;0.9169143220488968;t4109
imagine dragons;i bet my life;2014;rock;0.1077591453598428;0.5321130726741038;0.3363447152055374;world/life;0.657646965550876;t4110
the fray;love don't die;2014;rock;0.069014600282212;0.617675728365645;0.0095371581698375;violence;0.8057997406926022;t4111
the growlers;black memories;2014;rock;0.3688800264165309;0.598180439727066;0.006274102684842;sadness;0.5775643843931862;t4112
kari jobe;i am not alone;2014;rock;0.3712436272886717;0.4216397703888228;0.8805219683955507;sadness;0.3192980601596366;t4113
vance joy;straight into your arms;2014;rock;0.2339375170299943;0.6317556590490632;0.2248988201795383;obscene;0.5575437391037638;t4114
greensky bluegrass;windshield;2014;rock;0.4637482662063375;0.4530488465287555;0.6295177003189764;sadness;0.5485344487235236;t4115
ariel pink;lipstick;2014;rock;0.0011695907035868;0.4411350590274017;0.000494980416647;violence;0.8568523861806293;t4116
beck;blue moon;2014;rock;0.4724288614204023;0.6772446658724143;0.1787140348534486;sadness;0.6516407719640491;t4117
chris tomlin;at the cross (love ran red);2014;rock;0.0598417138573324;0.3566554749268927;0.0028704848097237;world/life;0.5575437391037638;t4118
starset;it has begun;2014;rock;0.1585523398040902;0.2082746669554858;0.0087941855363308;violence;0.7247161272704413;t4119
grouplove;let me in;2014;rock;0.1851115554480727;0.4487165601646269;0.0039849437599836;obscene;0.7447367725598638;t4120
the war on drugs;red eyes;2014;rock;0.0681085983545356;0.4357197010722409;0.0087439846827155;violence;0.8158100633373133;t4121
imagine dragons;shots;2014;rock;0.2204698708187718;0.5310300010830717;0.0071576377084715;violence;0.7607532887914016;t4122
seether;words as weapons;2014;rock;0.3036505044262756;0.5754359363153905;0.0113443888999888;sadness;0.9039009026107722;t4123
egypt central;citizen radio;2014;rock;0.0018796995541505;0.5093685692624284;6.495990457821744e-05;world/life;0.8898864509081764;t4124
shane & shane;you're beautiful;2014;rock;0.0035087720562975;0.3577385465179248;0.1224890788042959;world/life;0.6075953523273199;t4125
kari jobe;forever;2014;rock;0.0875426679717102;0.2017762374092928;0.0193765254784392;violence;0.697688256129721;t4126
broken bells;the remains of rock & roll;2014;rock;0.0019493179824242;0.6068450124553233;0.0120472008506032;world/life;0.6766665785758272;t4127
chevelle;take out the gunman;2014;rock;0.0007112375887995;0.5494422181306184;0.0004789161434901;violence;0.7667594823782282;t4128
starset;carnivore;2014;rock;0.311985340949497;0.2884219646918661;0.0020070301275402;world/life;0.6356242557325114;t4129
seether;same damn life;2014;rock;0.0007017544619798;0.5776020794974548;0.0003253015314272;world/life;0.949948386776444;t4130
vulfpeck;1612;2014;rock;0.4932470822159601;0.6674970215531246;0.1777100177811423;sadness;0.3923734154660285;t4131
foals;what went down;2015;rock;0.1971225020428859;0.1833640203617459;0.0031516095899694;violence;0.9199174188423102;t4132
the wombats;give me a try;2015;rock;0.3124753175432805;0.6079280840463556;0.0008172698968573;sadness;0.9229205156357236;t4133
owl city;verge;2015;rock;0.0007412898561386;0.5288638579010073;0.0001997993973889;world/life;0.7477398693532771;t4134
matthew west;grace wins;2015;rock;0.1661885719204257;0.533196144265136;0.008342377853793;violence;0.8878843863792342;t4135
jeremy camp;same power;2015;rock;0.000974658926197;0.3869814794757933;0.0151596537747527;violence;0.690681030278423;t4136
little richard;good golly, miss molly;2015;rock;0.0006497725853173;0.5624390772230045;0.6475900076204897;obscene;0.9008978058173588;t4137
surf curse;forever dumb;2015;rock;0.1169122197416304;0.2613451749160619;0.0223885766953581;violence;0.7367285144440947;t4138
marianas trench;who do you love;2015;rock;0.3262533876853983;0.6718293079172535;0.1224890788042959;sadness;0.7147058046257301;t4139
smallpools;killer whales;2015;rock;0.1583340763239979;0.3837322647026969;0.0003032131558365;world/life;0.8498451603293317;t4140
fear, and loathing in las vegas;let me hear;2015;rock;0.0020242915565285;0.1227120112639445;0.0001445784584121;violence;0.9959958709421154;t4141
shinedown;outcast;2015;rock;0.056196398320129;0.4606303476659807;0.00049196836543;obscene;0.9619607739500972;t4142
grizfolk;hymnals;2015;rock;0.001223990263863;0.58518358063468;0.0124488076795257;violence;0.8198141923951979;t4143
like moths to flames;bury your pain;2015;rock;0.322321269369211;0.500703996534171;0.0038042206869685;world/life;0.9979979354710576;t4144
sports;you are the right one;2015;rock;0.0027700832762267;0.6480017329145458;0.1606417275519353;night/time;0.5915788360957819;t4145
breaking benjamin;hollow;2015;rock;0.4291237478094685;0.3079172533304452;1.7871503887052098e-05;sadness;0.8468420635359182;t4146
bring me the horizon;blasphemy;2015;rock;0.0621911831168996;0.3761507635654716;0.0001224900828213;violence;0.8598554829740428;t4147
natalie grant;king of the world;2015;rock;0.0025062657902677;0.5050362828982996;0.1054207885750889;world/life;0.5905778038313108;t4148
mild high club;windowpane;2015;rock;0.0023923446151636;0.4822917794866241;9.136555357987308e-06;world/life;0.7237150950059701;t4149
for king & country;shoulders;2015;rock;0.0007209805834167;0.494205566987978;0.1716859153473045;violence;0.7447367725598638;t4150
rob thomas;pieces;2015;rock;0.423342151378007;0.5299469294920395;0.9236947025047216;sadness;0.2892670922255028;t4151
hunny;july;2015;rock;0.0010964912880645;0.5754359363153905;0.0420673113125615;violence;0.779772901816353;t4152
death cab for cutie;black sun;2015;rock;0.0015948963506864;0.591682010180873;0.1706818982749982;violence;0.6426314815838092;t4153
moon taxi;all day all night;2015;rock;0.0007209806030238;0.527780786309975;0.0155612606036753;night/time;0.9469452899830304;t4154
chris cornell;nearly forgot my broken heart;2015;rock;0.4355917069343301;0.5776020794974548;0.1044167715027826;sadness;0.7927863212544776;t4155
grizfolk;waiting for you;2015;rock;0.2886317585178656;0.5700205783602297;0.0001757029876536;night/time;0.894891612230532;t4156
awolnation;hollow moon (bad wolf);2015;rock;0.0199572333754506;0.7487273908805373;0.0875492846880368;violence;0.7577501919979882;t4157
neon trees;songs i can't listen to;2015;rock;0.1273636969887143;0.4454673453915304;0.0078403693176398;music;0.8338286440977936;t4158
summer salt;rockaway;2015;rock;0.2663593305729401;0.6501678760966101;0.65562214419894;night/time;0.5615478681616483;t4159
jeremy camp;christ in me;2015;rock;0.0023923446573746;0.4649626340301094;0.0120472008506032;world/life;0.8858823218502919;t4160
mat kearney;air i breathe;2015;rock;0.0007209805957304;0.4822917794866241;0.4186741151346538;violence;0.7477398693532771;t4161
silversun pickups;circadian rhythm (last dance);2015;rock;0.5505958348909994;0.6837430954186072;0.0669669347057577;sadness;0.5865736747734263;t4162
ben rector;fear;2015;rock;0.0501445017639252;0.5960142965450017;0.0019969899568172;violence;0.7947883857834198;t4163
three days grace;tell me why;2015;rock;0.5780645473930306;0.4649626340301094;0.0092560333895917;sadness;0.8278224505109669;t4164
night riots;contagious;2015;rock;0.1246401061448297;0.5028701397162353;0.0004578317849716;violence;0.7787718695518818;t4165
rainbow kitten surprise;run;2015;rock;0.0005540166506114;0.5223654283548144;0.0038544215405838;obscene;0.6256139330878001;t4166
mat kearney;coming home (oregon);2015;rock;0.4409757813682792;0.6371710170042241;0.0072078385620869;sadness;0.755748127469046;t4167
the garden;egg;2015;rock;0.0015037595239001;0.5483591465395863;0.001013053225957;obscene;0.7787718695518818;t4168
imagine dragons;hopeless opus;2015;rock;0.3017801628152068;0.6122603704104842;0.0054307283441047;violence;0.6566459332864047;t4169
like a storm;love the way you hate me;2015;rock;0.0009746589186474;0.4541319181197878;0.0016255036400638;violence;0.8188131601307267;t4170
bring me the horizon;follow you;2015;rock;0.3990632345584073;0.5191162135817179;0.0905613359049557;sadness;0.6436325138482804;t4171
hollyn;alone (feat. tru);2015;rock;0.1048624745213208;0.5905989385898408;0.4287142858577168;violence;0.6816717398981829;t4172
bring me the horizon;run;2015;rock;0.2114568249147497;0.4541319181197878;0.0030210873705696;violence;0.9389370318672614;t4173
awolnation;jailbreak;2015;rock;0.0428606943798523;0.7747211090653093;0.1214850617319897;world/life;0.4003816735817975;t4174
x ambassadors;gorgeous;2015;rock;0.0011695906733292;0.4898732806238492;0.0185733118205941;feelings;0.8278224505109669;t4175
puscifer;the remedy;2015;rock;0.0013157895086206;0.4400519874363695;0.0311235252244229;obscene;0.7597522565269305;t4176
rainbow kitten surprise;the comedown;2015;rock;0.0005425936525904;0.811545543160403;0.2881518957348351;obscene;0.5465323841945815;t4177
imagine dragons;smoke and mirrors;2015;rock;0.2048273594895973;0.5841005090436479;0.0659629176334514;violence;0.6366252879969825;t4178
jordan feliz;beloved;2015;rock;0.322061155434715;0.5548575760857792;0.0049889608322899;sadness;0.8027966438991888;t4179
yo la tengo;my heart's not in it;2015;rock;0.5228254929030207;0.5689375067691976;0.824297012346398;sadness;0.3823630928213172;t4180
a great big world;kaleidoscope;2015;rock;0.0007017544026341;0.701072240875122;0.0182721066989023;world/life;0.9139112252554832;t4181
muse;dead inside;2015;rock;0.0020242915977782;0.6371710170042241;0.000259036404655;violence;0.7587512242624593;t4182
red sun rising;emotionless;2015;rock;0.3762010415406316;0.5505252897216506;0.0007439766505789;sadness;0.7026934174520766;t4183
hawk nelson;live like you're loved;2015;rock;0.0003957261878248;0.5819343658615834;0.0046877557105981;world/life;0.8538492893872159;t4184
bring me the horizon;oh no;2015;rock;0.0008354219585559;0.4801256363045597;0.0062841428555651;obscene;0.8278224505109669;t4185
three days grace;human race;2015;rock;0.0007627765682321;0.2158561680927109;0.0567259605682335;violence;0.8498451603293317;t4186
muse;reapers;2015;rock;0.0804454656235675;0.3891476226578577;3.242975143549341e-05;violence;0.8928895477015898;t4187
hawk nelson;diamonds;2015;rock;0.0012531329538358;0.6274233726849344;0.0359428071714931;violence;0.9199174188423102;t4188
slayer;repentless;2015;rock;0.0027700831575485;0.3685692624282465;3.704822996810238e-05;obscene;0.9949948386776444;t4189
muse;mercy;2015;rock;0.3595765272768215;0.45521498971082;0.0095572385112836;sadness;0.926924644693608;t4190
matt maher;because he lives (amen);2015;rock;0.0027700831230603;0.3945629806130185;0.2700795884333217;violence;0.7677605146426995;t4191
bullet for my valentine;you want a battle? (here's a war);2015;rock;0.0020242916034266;0.2526806021878046;3.1224930948725855e-05;violence;0.9809803869750484;t4192
imagine dragons;battle cry;2015;rock;0.0030959755867211;0.3209141124228312;0.0430713283848678;world/life;0.9099070961975988;t4193
tame impala;yes i'm changing;2015;rock;0.0021929826189376;0.3371601862883137;0.1084328397920078;world/life;0.6095974168562621;t4194
shinedown;state of my head;2015;rock;0.0011198208596054;0.4595472760749486;0.0092259128774225;violence;0.9409390963962035;t4195
awolnation;run;2015;rock;0.0018148820963677;0.676161594281382;0.7279113734049935;violence;0.665655223666645;t4196
homeshake;give it to me;2015;rock;0.1799894331647504;0.5061193544893319;0.1807220689980612;violence;0.6446335461127515;t4197
the walters;goodbye baby;2015;rock;0.003759398734733;0.7422289613343442;0.6666663319943094;violence;0.4224043834001622;t4198
the mowgli's;i'm good;2015;rock;0.0014619885535378;0.6025127260911947;0.0086435829754849;feelings;0.9219194833712524;t4199
joywave;tongues;2015;rock;0.0017543860065116;0.8288746886169177;0.0004809241776347;violence;0.6826727721626541;t4200
mumford & sons;ditmas;2015;rock;0.1144419633987517;0.500703996534171;0.0055210898806123;world/life;0.7337254176506813;t4201
breaking benjamin;never again;2015;rock;0.4437994340848249;0.4671287772121737;7.560248554466421e-06;sadness;0.9369349673383192;t4202
no vacation;beach bummer;2015;rock;0.3426988528951288;0.6794108090544786;0.0656617125117595;sadness;0.7837770308742373;t4203
awolnation;woman woman;2015;rock;0.0900601273606912;0.6555832340517709;0.1204810446596834;romantic;0.6786686431047695;t4204
bring me the horizon;doomed;2015;rock;0.6540652984931301;0.2266868840030326;0.0015251019328332;sadness;0.9039009026107722;t4205
fall out boy;twin skeleton's (hotel in nyc);2015;rock;0.0393093590124054;0.36532004765515;0.0019367489324788;romantic;0.9389370318672614;t4206
moses gunn collective;shalala;2015;rock;0.0023923446477451;0.4227228419798549;0.0192761237712086;violence;0.729721288592797;t4207
sufjan stevens;death with dignity;2015;rock;0.0010121457897789;0.4855409942597206;0.9899598292769372;music;0.1601339301087281;t4208
jonny diaz;breathe;2015;rock;0.1239056943217446;0.5797682226795191;0.1144569422258456;violence;0.756749159733517;t4209
imagine dragons;second chances;2015;rock;0.1314061982569271;0.3674861908372144;0.1716859153473045;world/life;0.567554061748475;t4210
broken bells;it's that talk again;2015;rock;0.3486969323400008;0.6469186613235136;0.0504006530127038;sadness;0.7587512242624593;t4211
shinedown;how did you love;2015;rock;0.2314036459390357;0.2916711794649627;6.787155408790571e-05;violence;0.7507429661466903;t4212
magic city hippies;limestone;2015;rock;0.002770083497011;0.6978230261020254;0.2831318103733036;music;0.4574405126566515;t4213
for king & country;priceless;2015;rock;0.0018148821891655;0.5061193544893319;0.0053403668075971;violence;0.7697625791716417;t4214
papa roach;falling apart;2015;rock;0.4663558274193665;0.5050362828982996;8.192779310019388e-05;sadness;0.942941160925146;t4215
the revivalists;it was a sin;2015;rock;0.3848280537633315;0.397812195386115;0.368473261519339;sadness;0.5975850296826086;t4216
hollywood undead;day of the dead;2015;rock;0.0304674221486568;0.5147839272175891;0.0010933745917415;violence;0.9709700643303372;t4217
the neighbourhood;prey;2015;rock;0.305872843871079;0.4931224953969457;0.0259026364484301;sadness;0.779772901816353;t4218
highly suspect;bloodfeather;2015;rock;0.0958620593393982;0.5256146431279108;0.000383534521621;violence;0.7927863212544776;t4219
bring me the horizon;drown;2015;rock;0.0016447369793119;0.3718184772013431;0.0001014057243029;violence;0.9409390963962035;t4220
three days grace;fallen angel;2015;rock;0.6873792391011996;0.423805913570887;0.0055612505635045;sadness;0.911909160726541;t4221
tame impala;past life;2015;rock;0.00146198839923;0.3349940431062493;0.2118465982395564;world/life;0.7787718695518818;t4222
for king & country;fix my eyes;2015;rock;0.0020242915654865;0.5689375067691976;0.0541155161802371;violence;0.7397316112375082;t4223
rainbow kitten surprise;cold love;2015;rock;0.0012531328705836;0.6165926567746128;0.7751001758033895;violence;0.2772547050518493;t4224
coleman hell;2 heads;2015;rock;0.0035087720495894;0.7270659590598939;0.0623484561731487;violence;0.5655519972195326;t4225
frankie cosmos;fool;2016;rock;0.3055064791711001;0.4866240658507528;0.3022081347471232;sadness;0.4364188351027578;t4226
mumford & sons;friend of the devil;2016;rock;0.034941558625438;0.3674861908372144;0.3855415517485459;night/time;0.6706603849890006;t4227
the last shadow puppets;miracle aligner;2016;rock;0.0022883296546106;0.5418607169933933;0.0124488076795257;violence;0.7247161272704413;t4228
banners;start a riot;2016;rock;0.467910088761728;0.5126177840355248;0.0135532264590627;sadness;0.7287202563283257;t4229
sundara karma;flame;2016;rock;0.0016977931477076;0.5050362828982996;0.0011335352746338;violence;0.8558513539161582;t4230
the frights;you are going to hate this;2016;rock;0.1031111798555631;0.5451099317664898;0.00548092919772;obscene;0.7627553533203438;t4231
ingrid michaelson;the lotto;2016;rock;0.0005783690233323;0.6772446658724143;0.2409630933364391;obscene;0.7487409016177482;t4232
shane & shane;psalm 46 (live);2016;rock;0.0026315792809373;0.4443842738004983;0.1144569422258456;violence;0.6616510946087604;t4233
radiohead;decks dark;2016;rock;0.001169590700781;0.539694573811329;0.6706824002835344;violence;0.5004849000289098;t4234
loving;the not real lake;2016;rock;0.001879699403663;0.4725441351673346;0.6064253076559314;violence;0.6956861916007786;t4235
judah & the lion;take it all back;2016;rock;0.0010526316075391;0.3967291237950829;0.0071074368548562;feelings;0.8198141923951979;t4236
too close to touch;sympathy;2016;rock;0.3322433231372383;0.3469078306076032;0.0011234951039107;sadness;0.7997935471057754;t4237
hellyeah;love falls;2016;rock;0.6036028497334798;0.5646052204050688;0.0023584361028474;sadness;0.8898864509081764;t4238
green day;bang bang;2016;rock;0.1068788288379027;0.4736272067583668;0.0003263055484995;violence;0.9589576771566838;t4239
fruit bats;absolute loser;2016;rock;0.2280779803169612;0.4931224953969457;0.3303206127716995;night/time;0.5124972872025633;t4240
american authors;what we live for;2016;rock;0.0006925208125752;0.6794108090544786;0.0558223452031578;world/life;0.902899870346301;t4241
the lumineers;white lie;2016;rock;0.0015479877141585;0.617675728365645;0.7951805172495154;violence;0.2842619309031472;t4242
metallica;moth into flame;2016;rock;0.2371176171044854;0.1162135817177515;3.1927742899340265e-05;violence;0.9789783224461064;t4243
cass mccombs;bum bum bum;2016;rock;0.0905785601520208;0.4844579226686885;0.742971629489588;violence;0.5084931581446788;t4244
skillet;stars;2016;rock;0.5794006170534836;0.4476334885735947;0.0003765064021148;sadness;0.8358307086267358;t4245
snail mail;thinning;2016;rock;0.001422475219321;0.3718184772013431;0.3242965103378618;night/time;0.9579566448922128;t4246
we are messengers;magnify;2016;rock;0.3729007131939117;0.5461930033575221;0.1335332665996652;sadness;0.7667594823782282;t4247
young the giant;art exhibit;2016;rock;0.1127783785701122;0.4638795624390772;0.4648589004607434;world/life;0.4804642547394872;t4248
ra ra riot;absolutely;2016;rock;0.1995901156219458;0.578685151088487;0.0008775109211957;romantic;0.8888854186437053;t4249
car seat headrest;(joe gets kicked out of school for using) drugs with friends (but says this isn't a problem);2016;rock;0.0550425995421743;0.4053936965233402;0.335340698133231;obscene;0.4524353513342958;t4250
young the giant;titus was born;2016;rock;0.4412106720476302;0.5678544351781653;0.3634531761578074;sadness;0.4524353513342958;t4251
die antwoord;banana brain;2016;rock;0.0338635619759314;0.7346474601971191;0.0106415769493744;night/time;0.9309287737514924;t4252
bastille;blame;2016;rock;0.3134140837834457;0.4422181306184338;0.001013053225957;sadness;0.7497419338822194;t4253
miike snow;my trigger;2016;rock;0.0009398496515769;0.5321130726741038;0.1375493348888904;obscene;0.8438389667425048;t4254
smile empty soul;silhouettes;2016;rock;0.0006925208420069;0.3317448283331528;0.002288154907786;world/life;0.5645509649550615;t4255
mumford & sons;fool you've landed;2016;rock;0.3414774742328561;0.572186721542294;0.0402600805824102;sadness;0.8168110956017844;t4256
crowder;forgiven;2016;rock;0.1823136167529971;0.4660457056211416;0.2861438615902225;world/life;0.6736634817824139;t4257
seafret;wildfire;2016;rock;0.4186994668619759;0.5689375067691976;0.2530112982041146;sadness;0.5805674811865995;t4258
morgan delt;some sunsick day;2016;rock;0.3337258035551901;0.4606303476659807;0.4357424053638608;sadness;0.6376263202614536;t4259
banes world;stay away from my baby;2016;rock;0.5014082284436343;0.5299469294920395;0.5451802662452473;sadness;0.3603403830029525;t4260
korn;a different world (feat. corey taylor);2016;rock;0.0008223684725334;0.5570237192678438;0.0003895586240548;violence;0.7857790954031797;t4261
greensky bluegrass;past my prime;2016;rock;0.0994130746082254;0.5234484999458465;0.6024092393667062;world/life;0.640629417054867;t4262
a r i z o n a;let me touch your fire;2016;rock;0.3311385949666215;0.6902415249648003;0.4638548833884371;sadness;0.5114962549380921;t4263
radiohead;true love waits;2016;rock;0.340007382552744;0.2386006715043864;0.9417670098062348;sadness;0.1321050267035367;t4264
phil wickham;your love awakens me;2016;rock;0.2134314061487283;0.4714610635763026;0.0008323301529419;violence;0.9039009026107722;t4265
brent cobb;diggin' holes;2016;rock;0.0770720770499051;0.6545001624607386;0.0185733118205941;violence;0.7407326435019792;t4266
the struts;put your money on me;2016;rock;0.0004616805490257;0.5451099317664898;0.001013053225957;obscene;0.9059029671397144;t4267
radiohead;daydreaming;2016;rock;0.0058479533735202;0.2570128885519332;0.9718875219754236;world/life;0.2632402533492537;t4268
metallica;spit out the bone;2016;rock;0.0344571159972762;0.1032167226253655;8.283140846526955e-06;world/life;0.9879876128263464;t4269
glass animals;mama's gun;2016;rock;0.0400335313760547;0.4313874147081122;0.7018069295250298;music;0.3142928988372809;t4270
korn;rotting in vain;2016;rock;0.4943810258525069;0.4725441351673346;0.0001204820486767;sadness;0.9469452899830304;t4271
david bowie;lazarus;2016;rock;0.0016977930525472;0.6480017329145458;0.0467861915524011;obscene;0.6956861916007786;t4272
metallica;now that we're dead;2016;rock;0.0007974482349675;0.5461930033575221;0.0001004017072306;violence;0.951950451305386;t4273
phil collins;against all odds (take a look at me now);2016;rock;0.8655792869268175;0.5613560056319723;0.1987943762995746;sadness;0.4984828354999674;t4274
the struts;could have been me;2016;rock;0.0013495277804224;0.5191162135817179;0.0158624657253671;world/life;0.9079050316686568;t4275
mild high club;homage;2016;rock;0.0037593987424102;0.5245315715368787;0.1536136080457912;music;0.4684518675658338;t4276
grandson;bury me face down;2016;rock;0.0019493177637524;0.3555724033358605;0.0187741152350554;violence;0.6296180621456846;t4277
highly suspect;little one;2016;rock;0.3106298343134354;0.4465504169825626;0.0122480042650645;sadness;0.3513310926227125;t4278
kid bloom;different state of mind;2016;rock;0.0016977929109847;0.6458355897324813;0.7178712026819305;violence;0.3933744477304995;t4279
skillet;the resistance;2016;rock;0.1274336404727367;0.4562980613018521;0.0005271089629608;violence;0.9419401286606748;t4280
weathers;happy pills;2016;rock;0.0592755482608909;0.4974547817610745;0.0032821318093692;night/time;0.8858823218502919;t4281
twenty one pilots;cancer;2016;rock;0.4020992952383093;0.6393371601862884;0.2821277933009973;sadness;0.2952732858123296;t4282
metallica;hardwired;2016;rock;0.0021929826676683;0.073973789667497;1.0542179259216124e-05;obscene;0.9919917418842308;t4283
onerepublic;kids;2016;rock;0.0012836970986366;0.5732697931333262;0.0185733118205941;world/life;0.730722320857268;t4284
kaleo;broken bones;2016;rock;0.1718824662968407;0.7768872522473736;0.8052206879725784;violence;0.486470448326314;t4285
cemetery sun;fake love;2016;rock;0.1017139646140893;0.4887902090328171;0.0239950040110482;obscene;0.8548503216516872;t4286
the 1975;a change of heart;2016;rock;0.3279952354923422;0.7292321022419582;0.2279108713964572;sadness;0.5195045130538611;t4287
kings of leon;walls;2016;rock;0.1470530727865774;0.539694573811329;0.507027617497608;violence;0.3202990924241077;t4288
phil wickham;the secret place;2016;rock;0.3150898891324603;0.4844579226686885;0.5833329149928865;sadness;0.3873682541436729;t4289
mild high club;tesselation;2016;rock;0.0030959754151445;0.6555832340517709;0.1355413007442778;violence;0.4073888994330953;t4290
palace;live well;2016;rock;0.0008223684753362;0.4779594931224954;0.2861438615902225;world/life;0.6476366429061648;t4291
kings of leon;around the world;2016;rock;0.002392344621697;0.5559406476768114;0.0002520082851488;world/life;0.8548503216516872;t4292
tenth avenue north;i have this hope;2016;rock;0.2877973093747772;0.3902306942488899;0.1997983933718808;violence;0.3363156086556456;t4293
aaron shust;ever be;2016;rock;0.0009746588926818;0.4292212715260479;0.0087640650241616;romantic;0.7397316112375082;t4294
jon bellion;he is the same;2016;rock;0.0005316321229272;0.4779594931224954;0.2319269396856824;obscene;0.5555416745748215;t4295
lewis del mar;live that long;2016;rock;0.2487781049353317;0.5970973681360339;0.1445774543950345;world/life;0.5315169002275146;t4296
the strokes;oblivius;2016;rock;0.0011961722965059;0.4281381999350158;0.088854506882035;violence;0.8988957412884165;t4297
casting crowns;oh my soul;2016;rock;0.335484674746019;0.2916711794649627;0.4999994979914638;sadness;0.4274095447225178;t4298
imagine dragons;not today;2016;rock;0.4154434384077399;0.4346366294812087;0.5672686418359858;sadness;0.3863672218792017;t4299
hala;what is love? tell me, is it easy?;2016;rock;0.0029239768294853;0.8007148272500813;0.1877501885042053;night/time;0.4103919962265087;t4300
needtobreathe;happiness;2016;rock;0.045998396226171;0.5559406476768114;0.0070572360012409;world/life;0.7657584501137572;t4301
the growlers;city club;2016;rock;0.0027700832498182;0.7097368136033794;0.0044668719546907;violence;0.7707636114361128;t4302
young the giant;amerika;2016;rock;0.0021929826032344;0.6100942272284199;0.0141556367024464;obscene;0.7817749663452951;t4303
two feet;quick musical doodles;2016;rock;0.0075187970533071;0.6783277374634463;0.2419671104087454;world/life;0.3493290280937702;t4304
the struts;kiss this;2016;rock;0.0356133460489874;0.3945629806130185;0.0007038159676867;feelings;0.9659649030079815;t4305
adam jensen;the mystic;2016;rock;0.3355496830904348;0.5364453590382325;0.3574290737239696;sadness;0.7217130304770278;t4306
needtobreathe;let's stay home tonight;2016;rock;0.0016977931041193;0.5266977147189429;0.6706824002835344;night/time;0.3673476088542505;t4307
he is we;i wouldn't mind;2017;rock;0.2314118944335834;0.5407776454023612;0.797188551394128;night/time;0.2892670922255028;t4308
the score;on and on;2017;rock;0.3944620103138246;0.5028701397162353;0.0426697215559453;sadness;0.722714062741499;t4309
needtobreathe;walking on water;2017;rock;0.3308361009499962;0.5115347124444927;0.1255011300212148;sadness;0.7847780631387086;t4310
matthew west;all in;2017;rock;0.1831027469018269;0.4703779919852703;0.0051395633931359;violence;0.8258203859820246;t4311
the score;never going back;2017;rock;0.0019493178393224;0.5234484999458465;0.0131516196301401;violence;0.61660464270756;t4312
iron & wine;call it dreaming;2017;rock;0.4205449285655817;0.4952886385790102;0.6124494100897693;sadness;0.5155003839959766;t4313
spoon;hot thoughts;2017;rock;0.000773993859986;0.6685800931441569;0.0485934222825524;night/time;0.902899870346301;t4314
the score;money run low;2017;rock;0.0005720824244611;0.6393371601862884;0.018071303284441;obscene;0.9289267092225502;t4315
sufjan stevens;visions of gideon;2017;rock;0.0025062656791025;0.2061085237734214;0.94578307809546;romantic;0.3142928988372809;t4316
seether;let you down;2017;rock;0.340494235568257;0.4487165601646269;2.5702837051041225e-05;sadness;0.8098038697504867;t4317
peter bradley adams;my arms were always around you;2017;rock;0.3371241313487023;0.6295895158669989;0.7269073563326872;sadness;0.4364188351027578;t4318
matt maher;your love defends me;2017;rock;0.0032894737689105;0.5245315715368787;0.0632520715382244;night/time;0.486470448326314;t4319
grouplove;good morning;2017;rock;0.0003629764208795;0.5418607169933933;0.000940763996751;violence;0.8328276118333225;t4320
10 years;novacaine;2017;rock;0.0010741138689666;0.4140582692515975;0.0001054217925921;violence;0.8658616765608694;t4321
marilyn manson;kill4me;2017;rock;0.0020242915225282;0.6220080147297737;0.0022178737127246;violence;0.6926830948073653;t4322
x ambassadors;ahead of myself;2017;rock;0.0004657662241531;0.5689375067691976;0.0014046198841565;night/time;0.542528255136697;t4323
barns courtney;kicks;2017;rock;0.0018796992572435;0.6263403010939024;0.12951719831044;obscene;0.8308255473043802;t4324
a r i z o n a;cross my mind;2017;rock;0.0361450485187111;0.6382540885952561;0.0851396437145017;world/life;0.7477398693532771;t4325
crowder;all my hope;2017;rock;0.0035087722802722;0.339326329470378;0.6787145368619848;world/life;0.4694528998303049;t4326
magic giant;window;2017;rock;0.3747820412139124;0.3674861908372144;0.0095973991941758;sadness;0.7237150950059701;t4327
hollywood undead;whatever it takes;2017;rock;0.0014619884243731;0.676161594281382;0.0020773113226017;obscene;0.8628585797674561;t4328
lp;muddy waters;2017;rock;0.0025062658473864;0.4844579226686885;0.3955817224716089;violence;0.4844683837973717;t4329
the score;the heat;2017;rock;0.3691059304878397;0.4877071374417849;0.0042761087109525;sadness;0.7977914825768332;t4330
nothing but thieves;amsterdam;2017;rock;0.3130973398190403;0.4866240658507528;0.004045184784322;sadness;0.934932902809377;t4331
